pixel_0_0,pixel_0_1,pixel_0_2,pixel_0_3,pixel_0_4,pixel_0_5,pixel_0_6,pixel_0_7,pixel_1_0,pixel_1_1,pixel_1_2,pixel_1_3,pixel_1_4,pixel_1_5,pixel_1_6,pixel_1_7,pixel_2_0,pixel_2_1,pixel_2_2,pixel_2_3,pixel_2_4,pixel_2_5,pixel_2_6,pixel_2_7,pixel_3_0,pixel_3_1,pixel_3_2,pixel_3_3,pixel_3_4,pixel_3_5,pixel_3_6,pixel_3_7,pixel_4_0,pixel_4_1,pixel_4_2,pixel_4_3,pixel_4_4,pixel_4_5,pixel_4_6,pixel_4_7,pixel_5_0,pixel_5_1,pixel_5_2,pixel_5_3,pixel_5_4,pixel_5_5,pixel_5_6,pixel_5_7,pixel_6_0,pixel_6_1,pixel_6_2,pixel_6_3,pixel_6_4,pixel_6_5,pixel_6_6,pixel_6_7,pixel_7_0,pixel_7_1,pixel_7_2,pixel_7_3,pixel_7_4,pixel_7_5,pixel_7_6,pixel_7_7
7.704057500710026,2.5930397775628347,3.1587726661310995,9.437104087312104,12.258001752495504,3.5586762692352574,-1.3959689644502566,3.236902374299329,-5.359782005027942,-2.790887487575992,10.118186250681498,14.758399215137022,11.433659778004834,22.880287411550757,0.7728402489269426,-0.7906155839774475,-1.9107613415272016,-0.0037999800753198976,16.25245552010861,-2.4242496648971974,7.626339530330952,9.43996189564847,0.7183318783123003,6.432333551900985,1.6688026435520809,-4.370871040214624,12.237203666936063,1.9467226430068467,1.5168750182425208,11.786132203069156,0.7551469663472812,0.3121865006989968,-0.935230384090625,10.197451062433927,12.591788997917615,3.3303345927722483,-9.789577798460822,6.15336694395255,14.389997649416806,-2.2610464218176882,-7.148562912408137,3.139268383173367,9.553272076459187,-3.1563608934604295,3.458859552213682,12.73148545635348,3.045013632519997,-1.0352136486179684,5.543826526547607,0.254174441269035,11.933252387792855,6.959097977151968,13.594404459555196,11.962643923784238,1.5793961548959414,4.892745665821347,-0.2794603040451241,-0.8024553022404679,3.8413710997274038,11.440502753649717,16.434667113484686,-1.1911065773640208,-2.8051466498582456,1.120812690324913
3.079911183826451,-4.823571587457795,-2.597776671879308,9.417419191766468,15.212281937023272,11.738308759264878,-3.3883579633179313,-2.5339771383403247,-4.327963560731017,2.3806921838605453,1.1935087172002046,14.344193710743777,12.958846455541076,13.49143646885691,3.2511844576631765,-2.9074236556566406,4.029118673848746,-7.820663223131561,8.95311567212555,12.713469342375031,16.054907580662853,2.987447787544812,-1.6430038670510734,5.636064638490852,1.9992981476065987,2.148250097268191,18.76998068016391,18.257436569380197,17.535384000299807,0.6049124689715437,-2.867053297701528,-3.7454031074680296,-1.0101643506685696,-2.207544214095715,0.43653510865239364,26.496270063947588,0.38238360234986324,0.9102971509083484,5.285163647587396,-4.674233480347574,8.042293523243888,1.498606178274341,2.919006992513635,15.833231329225953,22.574548741714832,8.31771811015232,2.269253533514764,3.167436735732814,5.020761456129177,1.0252057094540843,4.239625409386003,15.416462886976566,16.35149919251429,8.887032777294277,1.4457562920708174,-1.0959034673496066,-0.24161827233844055,-0.4500307336428437,-5.745341729375957,13.03006501265354,18.011363778640266,4.9991466960072355,-0.7689813404646612,-3.0614370015600816
3.2099455284928227,-2.318349004704487,-0.8046352182866922,-1.4107933115907612,7.7279559891378735,10.021168229422695,1.161180625672353,-1.8141444022167525,3.5985265780256537,-2.0194998458208633,-1.5981117455341147,15.344548637099038,15.951692583156225,16.525490469960882,-2.4409728656919265,-0.44952008082397277,-1.8238621911501025,4.099395534421218,5.4939016867915775,15.852453640239972,12.368547774327803,19.2579492038205,-0.9514157424689711,-1.125209105540807,2.8366042345230884,-4.5248618389342425,-1.271614686310485,10.441106811281713,16.2363453207471,15.906281636072833,4.064537311660381,1.6093527590002756,3.256790164331034,1.7235477135426094,3.6484673759907675,13.037886856666635,17.015810431411037,-1.1458899469584973,3.779048808401756,-3.199902653258206,2.8358682623354885,11.939436356540151,20.62525261101571,13.744177264641195,7.7174890715520785,-5.612634670884028,2.577479983343578,-4.251485411133268,6.669658593552954,10.343139597615057,14.430446640341243,10.729206667681702,19.649688238074813,8.592025230259756,-2.682705963033471,-7.4277693092442085,1.7213381706559254,-2.3847667724579824,-0.826735186369443,3.088505785540392,7.323718898698818,16.101806851853734,6.648281081933762,5.429209457257776
3.6077722326721844,6.464314631704543,3.208379227122615,10.574569218764427,12.295026181612362,1.0002944858729068,-0.858062392686378,2.338387400024896,3.2922406567576585,10.31281087690373,14.318423400211397,2.8341412620077815,13.350931212824296,3.4174275415179873,-2.680746910282468,1.1432897914252977,1.5931906552828397,-1.4752391868451324,-3.0171478664630555,11.118166101278293,5.506593684199423,-0.39729591061642194,-1.2961276859503472,-1.555417288900237,-1.0414766016526258,-2.1769409530127093,-1.8957038428062805,16.058176368846876,13.821954437091398,-2.1494474815666305,0.9080137105252954,4.441909220510217,1.7810597589129689,-5.534926553335219,7.664905960973559,-3.2514616264345406,16.12072468936866,5.7001673549547425,-0.9679099140911152,1.544261679850689,-7.1634094560594805,2.391459312824622,2.5415622528797557,7.225838621511135,0.6835830088197166,16.61603606934223,5.10210990540553,-0.24946405391122473,-1.2599535060463005,2.043578787933043,5.954510675575682,1.124483066036115,10.485466791740095,13.632665760231987,12.268682115325472,3.5677681022315313,-1.7903557053721255,2.1383209326426433,9.98770946563678,12.509200792961705,10.838760215110364,11.288567022647563,-0.7352140156753283,2.9851107811248037
-6.453399711355196,-2.2806609722666544,3.161372276568021,-3.453887190320426,8.847349676673762,-0.6637746868863972,-4.783252286929025,-0.1457412305700058,1.6958411925087347,2.0275259987142875,-3.787882305720578,2.7283025856425116,5.687210636771273,5.185417671603885,6.888670340751085,2.874204401116377,2.7921863417305848,2.065216494749155,3.8130816307132633,12.64794379443366,7.198863830992716,14.157993259451493,6.944694018062805,4.243846073833651,0.528604169346518,-1.2459255062010859,5.472241068002219,13.058209558232537,4.666287498964917,4.225766562531173,7.8625128893455525,4.387366914525119,-2.3071579681814973,8.66253942778584,18.836964301978544,6.296987780868543,-2.6713386909068015,18.010462831197906,6.672235865905775,-0.06451160931693767,0.07369153012043679,2.0499168189754595,12.254569081607892,16.517576414303846,10.363860041259876,12.969916748722525,2.2146838860013647,-2.1953191943293966,-4.6433447484178,2.075165982811297,-3.107784070984528,2.0162004613825433,16.37175067393894,9.24664338523341,-1.536748064548943,7.685214559693877,4.25385975181692,2.444423996821145,-3.081371899978036,0.8790073745343934,12.334743552411432,4.803300543804553,-8.092162245170888,6.47866455048375
-8.856683155863575,-2.9175289587038518,7.339022669569848,10.709247177624569,5.141356502698694,3.6431659980989184,1.2343886424279158,-1.7201841203887116,4.46498993995322,0.05842389865984736,15.777393088053746,14.676304655741317,15.126510882672873,15.335828316599972,-6.54234782938713,-8.972287775821323,-2.4941016506074654,2.3919814795850156,11.096873015717737,21.803349245580705,17.423128557587905,5.2989543906453545,-6.906872982375983,11.980656992824358,5.5551703185476375,-2.6382487649109567,9.03564388918655,9.530126585570368,10.980523191951225,10.445668340237964,-5.7844572712877955,-5.520247555938281,-1.5442690918130508,-2.8466848316836377,-5.515580118731775,0.5095164831699686,8.214605128237167,16.584081035785765,9.901869227836457,6.123535956878959,7.7839262285867585,3.020690496754134,-5.575720578454366,0.7962616511949456,1.0385689645614642,19.82533247210649,21.34008529122781,0.4671272754366084,0.5220080797216212,6.798484405986432,9.030702357458683,12.749731137306107,8.227082047344998,15.156008885735627,-0.5021200534673005,-0.46313134208364387,2.799960458773363,3.1637537058354233,5.746202258360709,13.342231742015443,11.328887244475318,9.035161768401592,2.321470564168203,-7.873313810508199
-1.4589941838094524,11.26547345409217,0.3319490959508695,9.844468856378978,17.86892671897559,4.6935591146465505,4.304374846638309,-5.5518947340508635,-5.905695118976412,-3.856637008657907,15.418823900151327,17.00629528802266,0.8229606282388024,0.9296931088749335,3.4907679582500584,-3.409902734116724,-1.288604690311814,-5.956949009208986,9.163371010478905,23.210020908021338,5.244907757509542,-2.3877715230327876,4.020054696053409,0.9515571828025924,0.8133858198074145,0.37510679306404066,17.216334145550878,11.61538496811705,-0.016588590332476425,1.3073265042551498,-4.79653433247761,-3.0054384978057267,0.768472370534876,-3.124551561957303,18.47341891560067,8.877766736163853,4.763183609363988,2.0191581622556045,-10.60549932933019,5.507456826743409,-0.40832312367983464,4.044957432154569,10.25518970401669,19.656727774265942,7.290217734790716,18.8158819479902,-1.4424361303596012,-0.05443515572522872,-7.1233965075858094,4.282523226148337,8.335688586539883,24.27495770915785,7.460607395512859,11.167318006473398,5.056466734830124,-1.9516774479305987,-5.18238369472831,-0.7107681668957907,4.05987257092522,6.899641405708667,15.351086860808131,0.8084305284420505,4.682640813644001,-0.16425439920923235
-4.472406875999078,-2.4990033644995657,1.4526420668029552,14.8892108804748,14.576129611306548,18.0759902669004,13.201364610390693,5.134257920051907,-7.191460775373631,-3.537607411169607,8.413813827934458,10.73740713729586,8.403573533975596,4.9073347912276475,6.3082882750736,3.6977614175998084,4.119942317921891,-7.557438332902899,0.10291517626982162,4.138390743873466,2.518108213116067,26.33610441120596,-0.3342464537363983,-9.443424672851588,-1.8674647255474564,3.58210851735796,9.579706650136478,3.5007666847006638,20.944053846200998,7.911849682172367,10.64278691066723,-0.2595891214572593,3.800935746910921,-0.4835583134268928,11.501980429984895,13.71720514220864,15.810402655100434,0.5549261858338284,4.063611148374709,1.9621593831842237,4.0698581600967705,8.482340872340586,6.654538327308675,16.901657969479434,3.6059391055456045,4.341897191564871,-6.769260082743933,-1.4961666646160163,4.514054364515413,-3.026599383212535,14.560157420771922,17.234792486409365,1.6108290171130657,-1.7257187034144585,-2.197049539944493,-6.775102645194401,-1.9328346027755188,3.9943507271132543,18.186260979257906,6.329277381464909,-6.6138334572112925,2.4251758784417685,-6.075372305011097,10.465855082873432
-1.4309060595489143,-3.5179689996906456,7.166328055225247,11.793662039741374,10.911808417801211,-7.316802158159049,-5.913170163747099,-0.21060174735979437,6.509090180677718,-5.104913381153146,15.424306929309884,13.624730529771213,14.968011013770765,12.820978129112195,3.0682887718923633,3.6345298031181175,-3.0700928391312834,0.9470485992665518,-2.9839961274358924,10.209316141810934,0.3238947105063993,23.66880397457141,-3.9119857964953155,-1.884983914997716,3.3093206926766436,0.10054209593673127,-1.4626856636130805,18.184014391921558,14.316462974872861,18.824094015755357,5.205935944699615,8.179605955953315,-6.206237540334137,-1.2441344312776215,3.467422946507667,16.943732870702398,13.873352658144501,4.191504006849341,4.6404476066257505,4.817693946960534,3.673050793740568,3.104032696114972,18.072391227362083,7.661202690398602,8.74877244421848,11.28056944848088,0.9809833057878865,9.03331274076396,-3.3205558748378867,2.6330161347211822,10.850451741708454,-5.287917336362589,0.9508638619790184,14.12552652811243,7.789603006010472,2.9713158708525134,-0.7733766054719268,4.228306275502274,7.614784616579326,18.191325150459974,12.93672096280667,12.607200237243726,2.1001188733098157,4.84869189004629
-0.7494900469646123,-0.141684089378542,11.897931483369119,14.800227062325469,-0.6749682006532837,-6.944479341207493,-1.6567162755722176,-2.768450065259252,-1.555023618808135,-1.3934600685874554,18.25947989372324,21.456947394793943,19.426851060333075,19.202668955673737,-6.691460743018466,2.4953762606767307,6.8555787100797065,-0.07012402709697474,20.142007133564427,15.325518799121902,13.213302497416981,10.239111092522123,2.95293650391558,1.5005307774187802,6.983194160374644,1.951771055607023,17.7941560728192,-2.586233607779296,17.373753230883356,13.195686859243136,1.2691343762014997,0.7675529134861447,2.5630588560404535,-1.8014918124005341,13.759681384360757,13.577083917077521,5.544284145139397,19.64139968421046,2.8076810350882155,-3.333142654236617,-7.781576987901364,5.626624890723163,2.2854468493453273,1.3958025996122734,2.790106580192733,12.650397913717487,4.157754010296604,0.5966731235685074,0.025560148271091983,-4.427528277809071,2.953121476316471,5.277003767491893,6.234010097710991,13.926725753838502,-2.5153787233361626,1.1261746724428388,3.048206156484159,4.805433227446973,15.350603940882891,12.27196544693705,9.463280733391578,6.498458841754102,-5.431993800004836,-0.3877857116521089
4.152303793306211,-2.227124947086708,3.5867153081921215,7.162173857427012,9.295906294882968,7.685619830499864,2.790446762843202,-2.258625752514046,1.2891080540862137,4.29223925792512,10.0596344207057,20.641993106287327,11.921564139526408,19.630066393120032,3.5082331569744154,0.466481960774815,6.720814738667428,5.745201618173905,17.18772236080731,11.40341906386521,0.2965740019221813,5.467004632551959,14.563411341316916,1.7920677702224161,-3.2378710489635734,-4.04501722265608,16.505157446105027,-3.980041745465588,-5.717684102258747,5.14134063132974,2.0884900927670973,0.7793654958587426,6.991945144254428,5.529670295482942,16.50058989208287,-0.7714072300653001,-3.6729374461710593,3.9007341930006953,3.205032400869257,0.8517667784457581,-3.7641003284460335,6.3632358231348185,14.475478308822355,6.509475920999668,-2.6549455154780834,19.218134120690376,4.144346215205312,-2.537847908753821,2.029517683913309,0.2547736063379415,15.47097242425423,15.592339407139683,12.233835589398065,9.167922395849006,-3.541873100262621,0.33020979499748776,0.6988680569520452,7.803662437212703,0.3955512583442068,5.96710019332904,7.876683756608539,8.656835936791799,0.8710999624507884,-10.869931615525907
